GameId,TournamentName,StartDate,EndDate,Location,Teamplay,TotalUSDPrize
151,IEM VI - World Championship (StarCraft II),2012-03-06,2012-03-10,Hanover Germany,0,83000
157,QuakeCon 2011 (Quake Live Duel),2011-08-04,2011-08-07,Dallas Texas USA,0,14000
157,QuakeCon 2011 (Quake Live 4v4 TDM),2011-08-04,2011-08-07,Dallas Texas USA,1,28000
157,QuakeCon 2010 (Quake Live Duel),2010-08-12,2010-08-15,Dallas Texas USA,0,25500
157,QuakeCon 2010 (Quake Live CTF),2010-08-12,2010-08-15,Dallas Texas USA,1,25000
157,QuakeCon 2009 (Quake Live Duel),2009-08-13,2009-08-16,Grapevine Texas USA,0,25500
157,QuakeCon 2009 (Quake Live 4v4 CTF),2009-08-13,2009-08-16,Grapevine Texas USA,1,22000
157,QuakeCon 2008 (Quake Live Duel),2008-07-31,2008-08-03,Dallas Texas USA,0,10000
157,QuakeCon 2008 (Quake Live 4v4 CTF),2008-07-31,2008-08-03,Dallas Texas USA,1,15000
169,QuakeCon 2007 Quad Damage Tournament,2007-08-02,2007-08-05,Dallas Texas USA,0,50000
169,QuakeCon 2006 (Quake 4 Duel),2006-08-03,2006-08-06,Dallas Texas USA,0,35000
169,QuakeCon 2006 (Quake 4 2v2 TDM),2006-08-03,2006-08-06,Dallas Texas USA,1,25000
170,QuakeCon 2005 (Doom 3 Duel),2005-08-11,2005-08-14,Grapevine Texas USA,0,50000
159,QuakeCon 2005 (Quake III Arena; Female-only),2005-08-11,2005-08-14,Grapevine Texas USA,0,30000
161,QuakeCon 2005 (Quake II Duel),2005-08-11,2005-08-14,Grapevine Texas USA,0,20000
170,QuakeCon 2004 (Doom 3 Duel),2004-08-12,2004-08-15,Grapevine Texas USA,0,60000
159,QuakeCon 2004 (Quake III Arena Duel),2004-08-12,2004-08-15,Grapevine Texas USA,0,50000
159,QuakeCon 2004 (Quake III Arena CTF),2004-08-12,2004-08-15,Grapevine Texas USA,1,40000
159,QuakeCon 2003 (Quake III Arena Duel),2003-08-15,2003-08-17,Dallas Texas USA,0,51000
159,QuakeCon 2003 (Quake III Arena CTF),2003-08-15,2003-08-17,Dallas Texas USA,1,25000
159,QuakeCon 2002 (Quake III Arena Duel),2002-08-15,2002-08-18,Dallas Texas USA,0,40000
151,Assembly Winter 2011 (StarCraft II),2011-02-11,2011-02-13,Helsinki Finland,0,6773.69
151,Assembly Summer 2011 (StarCraft II),2011-08-04,2011-08-05,Helsinki Finland,0,21230.19
151,Assembly Winter 2012 (StarCraft II),2012-02-24,2012-02-25,Helsinki Finland,0,20000
151,Lone Star Clash,2012-03-17,2012-03-18,Austin Texas USA,0,10000
151,Sennheiser Cup Season 2 #1,2011-09-03,2011-09-03,Online (Europe),0,71
151,Sennheiser Cup Season 2 #2,2011-09-10,2011-09-10,Online (Europe),0,68.27
151,Sennheiser Cup Season 2 #3,2011-09-17,2011-09-17,Online (Europe),0,68.97
151,Sennheiser Cup Season 2 #4,2011-09-24,2011-09-24,Online (Europe),0,67.48
151,Sennheiser Cup Season 2 #5,2011-10-01,2011-10-01,Online (Europe),0,66.91
151,Sennheiser Cup Season 2 #6,2011-10-08,2011-10-08,Online (Europe),0,66.87
151,Sennheiser Cup Season 2 #7,2011-10-15,2011-10-15,Online (Europe),0,69.38
151,Sennheiser Cup Season 2 #8,2011-10-22,2011-10-22,Online (Europe),0,69.47
151,Sennheiser Cup Season 2 #9,2011-10-29,2011-10-29,Online (Europe),0,70.73
151,Sennheiser Cup Season 2 #10,2011-11-05,2011-11-05,Online (Europe),0,68.98
151,Sennheiser Cup Season 2 #11,2011-11-12,2011-11-12,Online (Europe),0,68.72
151,Sennheiser Cup Season 2 #12,2011-11-19,2011-11-19,Online (Europe),0,67.63
151,Sennheiser Cup Season 2 #13,2011-11-26,2011-11-26,Online (Europe),0,66.19
151,Sennheiser Cup Season 2 #14,2011-12-10,2011-12-10,Online (Europe),0,66.93
151,Sennheiser Cup Season 2 #15,2011-12-17,2011-12-17,Online (Europe),0,65.24
151,Sennheiser Cup Season 2 #16,2012-01-07,2012-01-07,Online (Europe),0,63.58
151,Sennheiser Cup Season 2 Playoffs,2012-01-14,2012-01-14,Online (Europe),0,1267.9
159,QuakeCon 2001 (Quake III Arena Duel),2001-08-09,2001-08-12,Mesquite Texas USA,0,45000
162,WCG 2011 (Counter-Strike),2011-12-08,2011-12-11,Busan South Korea,1,34000
164,WCG 2011 (LoL),2011-12-08,2011-12-11,Busan South Korea,1,34000
165,WCG 2011 (WoW),2011-12-08,2011-12-11,Busan South Korea,1,24000
215,WCG 2011 (FIFA 2011),2011-12-08,2011-12-11,Busan South Korea,0,14000
189,WCG 2011 (Tekken 6),2011-12-08,2011-12-11,Busan South Korea,0,14000
152,WCG 2010 (StarCraft: Brood War),2010-09-30,2010-10-03,Los Angeles California USA,0,11000
162,WCG 2010 (Counter-Strike),2010-09-30,2010-10-03,Los Angeles California USA,1,40000
216,WCG 2010 (FIFA 10),2010-09-30,2010-10-03,Los Angeles California USA,0,11000
172,WCG 2010 (TM Nations Forever),2010-09-30,2010-10-03,Los Angeles California USA,0,11000
189,WCG 2010 (Tekken 6),2010-09-30,2010-10-03,Los Angeles California USA,0,11000
164,WCG 2010 (LoL),2010-09-30,2010-10-03,Los Angeles California USA,1,10000
152,WCG 2009 (StarCraft: Brood War),2009-11-11,2009-11-15,Chengdu Sichuan China,0,16000
162,WCG 2009 (Counter-Strike),2009-11-11,2009-11-15,Chengdu Sichuan China,1,63000
217,WCG 2009 (FIFA 09),2009-11-11,2009-11-15,Chengdu Sichuan China,0,16000
172,WCG 2009 (TM Nations Forever),2009-11-11,2009-11-15,Chengdu Sichuan China,0,12000
191,WCG 2009 (Virtua Fighter 5),2009-11-11,2009-11-15,Chengdu Sichuan China,0,12000
152,WCG 2008 (StarCraft: Brood War),2008-11-05,2008-11-09,Cologne Germany,0,23000
162,WCG 2008 (Counter-Strike),2008-11-05,2008-11-09,Cologne Germany,1,87500
218,WCG 2008 (FIFA 08),2008-11-05,2008-11-09,Cologne Germany,0,23000
277,WCG 2008 (NfS:PS),2008-11-05,2008-11-09,Cologne Germany,0,17500
176,WCG 2008 (C&C3),2008-11-05,2008-11-09,Cologne Germany,0,17500
177,WCG 2008 (AoEIII),2008-11-05,2008-11-09,Cologne Germany,0,17500
181,WCG 2008 (PGR 4),2008-11-05,2008-11-09,Cologne Germany,0,17500
155,WCG 2008 (Halo 3 4v4),2008-11-05,2008-11-09,Cologne Germany,1,70000
191,WCG 2008 (Virtua Fighter 5),2008-11-05,2008-11-09,Cologne Germany,0,17500
162,WCG 2007 (Counter-Strike),2007-10-03,2007-10-07,Seattle Washington USA,1,95000
152,WCG 2007 (StarCraft: Brood War),2007-10-03,2007-10-07,Seattle Washington USA,0,26000
219,WCG 2007 (FIFA 07),2007-10-03,2007-10-07,Seattle Washington USA,0,26000
173,WCG 2007 (NfS:Carbon),2007-10-03,2007-10-07,Seattle Washington USA,0,20000
176,WCG 2007 (C&C3),2007-10-03,2007-10-07,Seattle Washington USA,0,20000
177,WCG 2007 (AoEIII),2007-10-03,2007-10-07,Seattle Washington USA,0,20000
214,WCG 2007 (Gears of War 4v4),2007-10-03,2007-10-07,Seattle Washington USA,1,50000
192,WCG 2007 (DoA4),2007-10-03,2007-10-07,Seattle Washington USA,0,20000
180,WCG 2007 (PGR3),2007-10-03,2007-10-07,Seattle Washington USA,0,20000
162,WCG 2006 (Counter-Strike),2006-10-18,2006-10-22,Monza Italy,1,105000
220,WCG 2006 (FIFA 06),2006-10-18,2006-10-22,Monza Italy,0,27000
174,WCG 2006 (NfS:MW),2006-10-18,2006-10-22,Monza Italy,0,27000
152,WCG 2006 (SC:BW),2006-10-18,2006-10-22,Monza Italy,0,43000
225,WCG 2006 (Warhammer 40.000),2006-10-18,2006-10-22,Monza Italy,0,43000
192,WCG 2006 (DoA4),2006-10-18,2006-10-22,Monza Italy,0,27000
180,WCG 2006 (PGR3),2006-10-18,2006-10-22,Monza Italy,0,27000
226,WCG 2005 (CS:Source),2005-11-16,2005-11-20,Suntec City Singapore,1,85000
221,WCG 2005 (FIFA 2005),2005-11-16,2005-11-20,Suntec City Singapore,0,35000
175,WCG 2005 (NfS:U2),2005-11-16,2005-11-20,Suntec City Singapore,0,35000
152,WCG 2005 (StarCraft: Brood War),2005-11-16,2005-11-20,Suntec City Singapore,0,35000
225,WCG 2005 (Warhammer 40.000),2005-11-16,2005-11-20,Suntec City Singapore,0,35000
193,WCG 2005 (DoAU),2005-11-16,2005-11-20,Suntec City Singapore,0,30000
154,WCG 2005 (Halo 2),2005-11-16,2005-11-20,Suntec City Singapore,1,35000
171,WCG 2004 (CS:Condition Zero),2004-10-06,2004-10-10,San Francisco California USA,1,85000
222,WCG 2004 (FIFA 2004),2004-10-06,2004-10-10,San Francisco California USA,0,40000
152,WCG 2004 (StarCraft: Brood War),2004-10-06,2004-10-10,San Francisco California USA,0,40000
227,WCG 2004 (NfS:Underground),2004-10-06,2004-10-10,San Francisco California USA,0,35000
184,WCG 2004 (UT2004),2004-10-06,2004-10-10,San Francisco California USA,0,40000
153,WCG 2004 (Halo: Combat Evolved),2004-10-06,2004-10-10,San Francisco California USA,0,35000
228,WCG 2004 (PGR2),2004-10-06,2004-10-10,San Francisco California USA,0,35000
178,WCG 2003 (Age of Mythology),2003-10-12,2003-10-18,Seoul South Korea,0,35000
223,WCG 2003 (FIFA 2003),2003-10-12,2003-10-18,Seoul South Korea,0,35000
162,WCG 2003 (Counter-Strike),2003-10-12,2003-10-18,Seoul South Korea,1,70000
152,WCG 2003 (StarCraft: Brood War),2003-10-12,2003-10-18,Seoul South Korea,0,35000
183,WCG 2003 (UT2003),2003-10-12,2003-10-18,Seoul South Korea,0,35000
179,WCG 2002 (Age of Empires II),2002-10-28,2002-11-03,Daejeon South Korea,0,43000
162,WCG 2002 (Counter-Strike),2002-10-28,2002-11-03,Daejeon South Korea,1,85000
224,WCG 2002 (2002 FIFA World Cup),2002-10-28,2002-11-03,Daejeon South Korea,0,43000
152,WCG 2002 (StarCraft: Brood War),2002-10-28,2002-11-03,Daejeon South Korea,0,43000
182,WCG 2002 (Unreal Tournament),2002-10-28,2002-11-03,Daejeon South Korea,0,43000
159,WCG 2002 (Quake III Arena),2002-10-28,2002-11-03,Daejeon South Korea,0,43000
179,WCG 2001 (Age of Empire II),2001-12-05,2001-12-09,Daejeon South Korea,0,35000
162,WCG 2001 (Counter-Strike),2001-12-05,2001-12-09,Seoul South Korea,1,70000
229,WCG 2001 (FIFA 2001),2001-12-05,2001-12-09,Seoul South Korea,0,35000
152,WCG 2001 (StarCraft: Brood War),2001-12-05,2001-12-09,Seoul South Korea,0,35000
182,WCG 2001 (Unreal Tournament),2001-12-05,2001-12-09,Seoul South Korea,0,35000
159,WCG 2001 (Quake III Arena),2001-12-05,2001-12-09,Seoul South Korea,0,35000
208,Evo 2011 (SSFIV:AE),2011-07-29,2011-07-31,Las Vegas Nevada,0,14560
196,Evo 2011 (MvC3),2011-07-29,2011-07-31,Las Vegas Nevada,0,10720
211,Evo 2011 (MK9),2011-07-29,2011-07-31,Las Vegas Nevada,0,5120
212,Evo 2011 (BlazBlue),2011-07-29,2011-07-31,Las Vegas Nevada,0,2080
189,Evo 2011 (Tekken 6),2011-07-29,2011-07-31,Las Vegas Nevada,0,7240
189,Evo 2010 (Tekken 6),2010-07-09,2010-07-11,Las Vegas Nevada,0,0
230,Evo 2010 (SSFIV),2010-07-09,2010-07-11,Las Vegas Nevada,0,0
209,Evo 2010 (Melty Blood:AA),2010-07-09,2010-07-11,Las Vegas Nevada,0,0
210,Evo 2010 (TvC:All-Stars),2010-07-09,2010-07-11,Las Vegas Nevada,0,0
207,Evo 2010 (SSFII Turbo HD),2010-07-09,2010-07-11,Las Vegas Nevada,0,0
194,Evo 2010 (MvC2),2010-07-09,2010-07-11,Las Vegas Nevada,0,0
230,Evo 2010 (SSFIV Female),2010-07-09,2010-07-11,Las Vegas Nevada,0,0
206,Evo 2009 (SFIV),2009-07-17,2009-07-19,Las Vegas Nevada,0,0
207,Evo 2009 (SSFII Turbo HD),2009-07-17,2009-07-19,Las Vegas Nevada,0,0
194,Evo 2009 (MvC2),2009-07-17,2009-07-19,Las Vegas Nevada,0,0
203,Evo 2009 (GGXX AC Plus),2009-07-17,2009-07-19,Las Vegas Nevada,0,0
167,Evo 2009 (SFIII: 3rd Strike 2v2),2009-07-17,2009-07-19,Las Vegas Nevada USA,1,0
198,Evo 2009 (Soul Calibur IV),2009-07-17,2009-07-19,Las Vegas Nevada USA,0,0
162,ESWC 2011 (Counter-Strike),2011-10-21,2011-10-25,Paris France,1,33000
162,ESWC 2011 (Counter-Strike Female),2011-10-21,2011-10-25,Paris France,1,25000
226,ESWC 2011 (Counter-Strike: Source),2011-10-21,2011-10-25,Paris France,1,22000
172,ESWC 2011 (TM Nations Forever),2011-10-21,2011-10-25,Paris France,0,15000
215,ESWC 2011 (FIFA 11),2011-10-21,2011-10-25,Paris France,0,17000
231,ESWC 2011 (Dota 2),2011-10-21,2011-10-25,Paris France,1,22000
162,ESWC 2010 (Counter-Strike),2010-06-30,2010-07-04,Paris France,1,73500
157,ESWC 2010 (Quake Live),2010-06-30,2010-07-04,Paris France,0,14000
162,ESWC 2010 (Counter-Strike Female),2010-06-30,2010-07-04,Paris France,1,24500
172,ESWC 2010 (TM Nations Forever),2010-06-30,2010-07-04,Paris France,0,14000
163,ESWC 2010 (DotA),2010-06-30,2010-07-04,Paris France,1,24500
216,ESWC 2010 (FIFA 2010),2010-06-30,2010-07-04,Paris France,0,14000
232,ESWC 2010 (NfS:Shift),2010-06-30,2010-07-04,Paris France,0,10500
230,ESWC 2010 (SSF IV),2010-06-30,2010-07-04,Paris France,0,14000
162,ESWC 2009 Masters of Cheonan (Counter-Strike),2009-05-02,2009-05-06,Cheonan South Korea,1,30000
162,ESWC 2008 (Counter-Strike),2008-08-25,2008-08-27,San Jos?California USA,1,79000
159,ESWC 2008 (Quake III Arena),2008-08-25,2008-08-27,San Jos?California USA,0,23000
162,ESWC 2008 (Counter-Strike Female),2008-08-25,2008-08-27,San Jos?California USA,1,26000
233,ESWC 2008 (TrackMania Nations),2008-08-25,2008-08-27,San Jos?California USA,0,23000
163,ESWC 2008 (DotA),2008-08-25,2008-08-27,San Jos?California USA,1,26000
162,ESWC 2007 (Counter-Strike),2007-07-05,2007-07-08,Paris France,1,76000
169,ESWC 2007 (Quake 4),2007-07-05,2007-07-08,Paris France,0,19000
162,ESWC 2007 (Counter-Strike Female),2007-07-05,2007-07-08,Paris France,1,28500
237,ESWC 2007 (PES6),2007-07-05,2007-07-08,Paris France,0,19000
233,ESWC 2007 (TM Nations),2007-07-05,2007-07-08,Paris France,0,19000
162,ESWC 2006 (Counter-Strike),2006-06-28,2006-07-02,Paris France,1,160000
169,ESWC 2006 (Quake 4),2006-06-28,2006-07-02,Paris France,0,40000
162,ESWC 2006 (Counter-Strike Female),2006-06-28,2006-07-02,Paris France,1,40000
236,ESWC 2006 (PES5),2006-06-28,2006-07-02,Paris France,0,32000
238,ESWC 2006 (Gran Turismo 4),2006-06-28,2006-07-02,Paris France,0,32000
233,ESWC 2006 (TM Nations),2006-06-28,2006-07-02,Paris France,0,32000
162,ESWC 2005 (Counter-Strike),2005-07-06,2005-07-10,Paris France,1,120000
162,ESWC 2005 (Counter-Strike Female),2005-07-06,2005-07-10,Paris France,1,21000
184,ESWC 2005 (UT2004),2005-07-06,2005-07-10,Paris France,0,12000
159,ESWC 2005 (Quake III Arena),2005-07-06,2005-07-10,Paris France,0,12000
235,ESWC 2005 (PES4),2005-07-06,2005-07-10,Paris France,0,40000
238,ESWC 2005 (Gran Turismo 4),2005-07-06,2005-07-10,Paris France,0,12000
162,ESWC 2004 (Counter-Strike),2004-07-07,2004-07-11,Poitiers France,1,100000
184,ESWC 2004 (UT2004),2004-07-07,2004-07-11,Poitiers France,0,10000
159,ESWC 2004 (Quake III Arena Masters),2004-07-07,2004-07-11,Poitiers France,1,20000
162,ESWC 2004 (Counter-Strike Female),2004-07-07,2004-07-11,Poitiers France,1,18000
234,ESWC 2004 (PES3),2004-07-07,2004-07-11,Poitiers France,0,25000
239,ESWC 2004 (Painkiller),2004-07-07,2004-07-11,Poitiers France,0,10000
162,ESWC 2003 (Counter-Strike),2003-07-08,2003-07-13,Poitiers France,1,100000
183,ESWC 2003 (UT2003),2003-07-08,2003-07-13,Poitiers France,0,20000
159,ESWC 2003 (Quake III Arena),2003-07-08,2003-07-13,Poitiers France,0,10000
162,ESWC 2003 (Counter-Strike Female),2003-07-08,2003-07-13,Poitiers France,1,6000
151,MLG Winter Championship 2012 (Starcraft II),2012-03-23,2012-03-25,Columbus Ohio USA,0,76000
162,IEM IV - gamescom (Counter-Strike),2009-08-20,2009-08-23,Cologne Germany,1,10000
157,IEM IV - gamescom (Quake Live),2009-08-20,2009-08-23,Cologne Germany,0,1000
165,IEM IV - gamescom (World of WarCraft),2009-08-20,2009-08-23,Cologne Germany,1,8000
162,IEM IV - Chengdu (Counter-Strike),2009-10-01,2009-10-03,Chengdu China,1,40000
163,IEM IV - Chengdu (DotA),2009-10-01,2009-10-03,Chengdu China,1,15000
158,IEM IV - Chengdu (WarCraft III),2009-10-01,2009-10-03,Chengdu China,0,10000
162,IEM IV - Dubai (Counter-Strike),2009-10-17,2009-10-24,Dubai United Arab Emirates,1,25000
157,IEM IV - Dubai (Quake Live),2009-10-17,2009-10-24,Dubai United Arab Emirates,0,6500
162,IEM IV - American Championship Finals (Counter-Strike),2009-12-11,2009-12-13,Edmonton Alberta Canada,1,30000
165,IEM IV - American Championship Finals (World of WarCraft),2009-12-11,2009-12-13,Edmonton Alberta Canada,1,15000
157,IEM IV - American Championship Finals (Quake Live),2009-12-11,2009-12-13,Edmonton Alberta Canada,0,8000
162,IEM IV - European Championship Finals (Counter-Strike),2010-01-14,2010-01-17,Cologne Germany,1,50000
165,IEM IV - European Championship Finals (WoW),2010-01-14,2010-01-17,Cologne Germany,1,15000
157,IEM IV - European Championship Finals (Quake Live),2010-01-14,2010-01-17,Cologne Germany,0,9000
157,IEM IV - Asian Championship Finals (Quake Live),2010-02-05,2010-02-09,Taipei Taiwan,0,3850
165,IEM IV - Asian Championship Finals (WoW),2010-02-05,2010-02-09,Taipei Taiwan,1,20000
162,IEM IV - Asian Championship Finals (Counter-Strike),2010-02-05,2010-02-09,Taipei Taiwan,1,25000
162,IEM IV - World Championship (Counter-Strike),2010-03-02,2010-03-06,Hanover Germany,1,100000
165,IEM IV - World Championship (WoW),2010-03-02,2010-03-06,Hanover Germany,1,50000
157,IEM IV - World Championship (Quake Live),2010-03-02,2010-03-06,Hanover Germany,0,20000
151,GSL Open Season 1,2010-08-28,2010-10-02,Seoul South Korea,0,176621.52
151,GSL Open Season 2,2010-10-09,2010-11-13,Seoul South Korea,0,176942.6
151,GSL Open Season 3,2010-11-15,2010-12-18,Seoul South Korea,0,172784.13
211,MLG Winter Championship 2012 (Mortal Kombat 9),2012-03-23,2012-03-25,Columbus Ohio USA,0,33400
240,MLG Winter Championship 2012 (Soul Caliber V),2012-03-23,2012-03-25,Columbus Ohio USA,0,16700
241,MLG Winter Championship 2012 (KoFXIII),2012-03-23,2012-03-25,Columbus Ohio USA,0,16700
156,MLG Winter Championship 2012 (Halo: Reach),2012-03-23,2012-03-25,Columbus Ohio USA,1,56000
164,IEM VI - Cologne (LoL),2011-08-17,2011-08-21,Cologne Germany,1,32000
162,IEM VI - Guangzhou (Counter-Strike),2011-10-01,2011-10-05,Guangzhou China,1,40000
164,IEM VI - Guangzhou (LoL),2011-10-01,2011-10-05,Guangzhou China,1,32000
162,IEM VI - New York (Counter-Strike),2011-10-13,2011-10-16,New York City NY USA,1,40000
164,IEM VI - New York (LoL),2011-10-13,2011-10-16,New York City NY USA,1,32000
162,IEM VI - Kiev (Counter-Strike),2012-01-19,2012-01-22,Kiev Ukraine,1,40000
164,IEM VI - Kiev (LoL),2012-01-19,2012-01-22,Kiev Ukraine,1,32000
162,IEM VI - World Championship (Counter-Strike),2012-03-06,2012-03-10,Hanover Germany,1,100000
164,IEM VI - World Championship (LoL),2012-03-06,2012-03-10,Hanover Germany,1,100000
162,WSVG Lanwar 2006 (Counter-Strike),2006-06-15,2006-06-18,Louisville Kentucky USA,1,25000
158,WSVG Lanwar 2006 (WarCraft III),2006-06-15,2006-06-18,Louisville Kentucky USA,0,9000
169,WSVG Lanwar 2006 (Quake 4),2006-06-15,2006-06-18,Louisville Kentucky USA,0,9000
158,WSVG Dreamhack 2006 (WarCraft III),2006-06-17,2006-06-19,J?k?ing Sweden,0,9000
162,WSVG Dreamhack 2006 (Counter-Strike),2006-06-17,2006-06-19,J?k?ing Sweden,1,25000
169,WSVG Dreamhack 2006 (Quake 4),2006-06-17,2006-06-19,J?k?ing Sweden,0,9000
169,WSVG ISC 2006 (Quake 4),2006-07-05,2006-07-09,Grapevine Texas USA,0,71000
162,WSVG ISC 2006 (Counter-Strike),2006-07-05,2006-07-09,Grapevine Texas USA,1,139500
158,WSVG China 2006 (WarCraft III),2006-09-22,2006-09-24,Chengdu China,0,5250
162,WSVG China 2006 (Counter-Strike),2006-09-22,2006-09-24,Chengdu China,1,19750
169,WSVG London 2006 (Quake 4),2006-10-06,2006-10-08,London United Kingdom,0,9000
158,WSVG London 2006 (WarCraft III),2006-10-06,2006-10-08,London United Kingdom,0,9000
162,WSVG London 2006 (Counter-Strike),2006-10-06,2006-10-08,London United Kingdom,1,25000
169,WSVG Finals 2006 (Quake 4),2006-12-08,2006-12-10,New York City New York USA,0,35000
158,WSVG Finals 2006 (WarCraft III),2006-12-08,2006-12-10,New York City New York USA,0,35000
162,WSVG Finals 2006 (Counter-Strike),2006-12-08,2006-12-10,New York City New York USA,1,85000
158,WSVG China 2007 (WarCraft III),2007-04-28,2007-04-30,Wuhan China,0,9500
162,WSVG China 2007 (Counter-Strike),2007-04-28,2007-04-30,Wuhan China,1,20000
165,WSVG China 2007 (World of WarCraft),2007-04-28,2007-04-30,Wuhan China,1,20400
169,WSVG Lanwar 2007 (Quake 4),2007-06-21,2007-06-24,Louisville Kentucky USA,0,15000
162,WSVG Lanwar 2007 (Counter-Strike),2007-06-21,2007-06-24,Louisville Kentucky USA,1,30000
165,WSVG Lanwar 2007 (WoW),2007-06-21,2007-06-24,Louisville Kentucky USA,1,30000
169,WSVG Dallas 2007 (Quake 4),2007-07-05,2007-07-08,Grapevine Texas United States,0,15000
165,WSVG Toronto 2007 (WoW),2007-08-23,2007-08-26,Toronto Ontario Canada,1,23100
169,WSVG Toronto 2007 (Quake 4),2007-08-23,2007-08-26,Toronto Ontario Canada,0,15000
152,WCG Challenge 2000 (StarCraft: Brood War),2000-10-08,2000-10-15,Seoul South Korea,0,50000
159,WCG Challenge 2000 (Quake III Arena),2000-10-08,2000-10-15,Seoul South Korea,0,50000
159,Razer / CPL Tournament,2000-04-13,2000-04-16,Dallas Texas,0,100000
159,BattleTop Universal Challenge,2000-07-22,2000-07-22,Holywood California USA,0,21500
159,CPL Holland 2001 (Quake III Arena),2001-05-12,2001-05-13,Amsterdam Netherlands,0,8053.68
159,CPL Cologne 2000 (Quake III Arena),2000-12-09,2000-12-11,Cologne Germany,0,17526.63
159,Babbage's CPL Tournament (Quake III Arena),2000-12-14,2000-12-17,Dallas Texas USA,0,100000
151,BlizzCon 2011 (StarCraft II),2011-10-21,2011-10-22,Anaheim California USA,0,85000
151,BlizzCon 2010 (StarCraft II),2010-10-22,2010-10-23,Anaheim California USA,0,43000
158,BlizzCon 2009 (WarCraft III),2009-08-21,2009-08-22,Anaheim California USA,0,40000
152,BlizzCon 2009 (StarCraft: Brood War),2009-08-21,2009-08-22,Anaheim California USA,0,40000
157,The Arena: Quake Live Invitational,2012-04-01,2012-04-01,Online (Europe),0,500
158,BlizzCon 2005 (WarCraft III),2005-10-28,2005-10-29,Anaheim California USA,0,13000
