TournamentId	GameId	TournamentName	StartDate	EndDate	Location	Teamplay	TotalUSDPrize	Country
24958	205	Koneistamo 14 (SSBB)	2017-04-08	2017-04-08	Turku, Finland	0	31.77	Finland
24959	331	Koneistamo 14 (PM)	2017-04-09	2017-04-09	Turku, Finland	0	16.94	Finland
24960	204	Koneistamo 14 (SSBM Singles)	2017-04-08	2017-04-08	Turku, Finland	0	41.30	Finland
24961	204	Koneistamo 14 (SSBM Doubles)	2017-04-07	2017-04-07	Turku, Finland	1	21.23	Finland
24962	374	Koneistamo 14 (SSB Wii U Doubles)	2017-04-07	2017-04-07	Turku, Finland	1	42.46	Finland
24963	374	Koneistamo 14 (SSB Wii U Singles)	2017-04-08	2017-04-08	Turku, Finland	0	101.67	Finland
24964	374	Mega Smash Mondays 104	2017-07-10	2017-07-10	Santa Ana, California	0	670.00	USA
24965	426	HammerDown Cup #1	2017-09-30	2017-09-30	Online	1	300.00	Online
24966	374	Mega Smash Mondays 103	2017-07-03	2017-07-03	Santa Ana, California	0	650.00	USA
24967	374	Mega Smash Mondays 102	2017-06-26	2017-06-26	Santa Ana, California	0	640.00	USA
24968	374	Mega Smash Mondays 101	2017-06-19	2017-06-19	Santa Ana, California	0	505.00	USA
24969	374	Mega Smash Mondays 97	2017-05-15	2017-05-15	Santa Ana, California	0	500.00	USA
24970	374	Mega Smash Mondays 96	2017-05-08	2017-05-08	Santa Ana, California	0	435.00	USA
24971	374	Mega Smash Mondays 95	2017-05-01	2017-05-01	Santa Ana, California	0	350.00	USA
24972	374	Mega Smash Mondays 94	2017-04-17	2017-04-17	Santa Ana, California	0	500.00	USA
24973	374	GameTyrant Expo 2017 (SSB Wii U Doubles)	2017-09-29	2017-09-29	Salt Lake City, Utah	1	2000.00	USA
24974	204	GameTyrant Expo 2017 (SSBM Doubles)	2017-09-29	2017-09-29	Salt Lake City, Utah	1	2000.00	USA
24975	374	GameTyrant Expo 2017 (SSB Wii U Singles)	2017-09-30	2017-10-01	Salt Lake City, Utah	0	30000.00	USA
24976	204	GameTyrant Expo 2017 (SSBM Singles)	2017-09-30	2017-10-01	Salt Lake City, Utah	0	30000.00	USA
24977	374	Mega Smash Mondays 93	2017-04-10	2017-04-10	Santa Ana, California	0	435.00	USA
24978	374	Mega Smash Mondays 92	2017-04-03	2017-04-03	Santa Ana, California	0	515.00	USA
24979	374	Mega Smash Mondays 90	2017-03-20	2017-03-20	Santa Ana, California	0	475.00	USA
24980	374	Mega Smash Mondays 91	2017-03-27	2017-03-27	Santa Ana, California	0	580.00	USA
24981	374	The Break Weekly #414	2017-05-30	2017-05-30	Dunellen, New Jersey	0	410.00	USA
24982	374	The Break Weekly #415	2017-06-06	2017-06-06	Dunellen, New Jersey	0	420.00	USA
24983	328	StriveWire's September Championship Series	2017-09-30	2017-10-01	Online	0	5197.61	Online
24984	495	CEOtaku 2017 (GGXrd Rev 2)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	3490.00	USA
24985	456	CEOtaku 2017 (BlazBlue:CF)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	2750.00	USA
24986	511	CEOtaku 2017 (UNIEL)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	2040.00	USA
24987	470	CEOtaku 2017 (MvCI)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	1230.00	USA
24988	458	CEOtaku 2017 (MB:AACC)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	520.00	USA
24989	462	CEOtaku 2017 (AH3: Love Max)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	200.00	USA
24990	334	CEOtaku 2017 (GGXX:ACPR)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	340.00	USA
24991	459	CEOtaku 2017 (Skullgirls 2nd Encore)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	680.00	USA
24992	512	CEOtaku 2017 (CC:NSoC)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	140.00	USA
24993	440	CEOtaku 2017 (DB:FCI)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	270.00	USA
24994	441	CEOtaku 2017 (KoFXIV)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	380.00	USA
24995	389	CEOtaku 2017 (P4AU)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	300.00	USA
24996	461	CEOtaku 2017 (Koihime Enbu)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	190.00	USA
24997	513	CEOtaku 2017 (Gundam Versus 2v2)	2017-09-23	2017-09-24	Orlando, Florida, USA	1	280.00	USA
24998	514	CEOtaku 2017 (Puyo Puyo Tetris)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	240.00	USA
24999	460	CEOtaku 2017 (Catherine)	2017-09-23	2017-09-24	Orlando, Florida, USA	0	230.00	USA
25000	335	Essentials.TF Season 0 Monthly Cup #1	2017-09-30	2017-10-01	Online	1	590.20	Online
25001	231	Brasil Game Cup 2016 (DotA2)	2016-09-02	2016-09-05	São Paulo, Brazil	1	18420.00	Brazil
25002	151	GSL 2017 Super Tournament 2	2017-09-28	2017-10-01	Seoul, South Korea	0	26160.00	South Korea
25003	352	CrossFire Elite League 2017 - Season 2	2017-09-30	2017-10-01	São Paulo, Brazil	1	15799.59	Brazil
25004	245	Mountain Dew Arena 2017	2017-09-29	2017-10-01	Delhi, India	1	10721.90	India
25005	452	MLG GameBattles 2000 Series North America	2017-09-17	2017-09-17	Online	1	500.00	Online
25006	409	Rocet Circuit: Week 2	2016-10-01	2016-10-01	Online	1	35.00	Online
25007	204	Red Bull Smash Gods And Gatekeepers (Crew Battles)	2017-09-03	2017-09-03	Los Angeles, California	1	10000.00	USA
25008	204	Red Bull Smash Gods And Gatekeepers (Forsaken Bracket)	2017-09-02	2017-09-02	Los Angeles, California	0	1000.00	USA
25009	245	Go4CS:GO EU #271	2017-10-01	2017-10-01	Online	1	117.55	Online
25010	245	Connection Lan 2017	2017-09-29	2017-09-30	Seinäjoki, Finland	1	7053.01	Finland
25011	245	ROG COOL League Season 2 - CS:GO Playoffs	2017-09-23	2017-09-30	Prague, Czech Republic	1	3846.17	Czech Republic
25012	151	TaKe's Penthouse Party 3	2017-09-29	2017-10-01	Krefeld, Germany	0	4350.00	Germany
25013	245	PC-COOLERS LEAGUE CS:GO Season #2	2017-09-30	2017-10-01	Bucharest, Romania	1	5000.00	Romania
25014	499	NetMasters #6	2017-08-13	2017-08-13	Online	0	7.83	Online
25015	499	NetMasters #7	2017-08-20	2017-08-20	Online	0	7.94	Online
25016	499	NetMasters #8	2017-09-03	2017-09-03	Online	0	7.95	Online
25017	502	IgroMir 2017 (HotG)	2017-09-29	2017-10-01	Moscow, Russia	0	5000.00	Russia
25018	245	2017 China Top	2017-09-29	2017-10-01	Kunshan, China	1	97438.25	China
25019	245	ESEA Rank S EU 9-24/9-30 2017	2017-09-24	2017-09-30	Online	0	5200.00	Online
25020	245	ESEA Rank S NA 9-24/9-30 2017	2017-09-24	2017-09-30	Online	0	5200.00	Online
25021	245	ESEA Rank S BR 9-24/9-30 2017	2017-09-24	2017-09-30	Online	0	575.00	Online
25022	245	ESEA Rank S AU 9-24/9-30 2017	2017-09-24	2017-09-30	Online	0	575.00	Online
25023	352	CFS National Finals	2017-10-01	2017-10-01	online	1	20000.00	Online
25024	352	CFCL Pro League Season 2 Month 3	2017-08-27	2017-09-30	online	1	6000.00	Online
25025	374	Mega Smash Mondays 87 (Singles)	2017-02-27	2017-02-27	Santa Ana, California	0	510.00	USA
25026	374	Mega Smash Mondays 87 (Doubles)	2017-02-27	2017-02-27	Santa Ana, California	1	60.00	USA
25027	374	Mega Smash Mondays 88	2017-03-06	2017-03-06	Santa Ana, California	0	430.00	USA
25028	374	Mega Smash Mondays 89	2017-03-13	2017-03-13	Santa Ana, California	0	420.00	USA
25029	204	Bad Moon Rising 2 (Singles)	2017-07-01	2017-07-01	Winston-Salem, North Carolina	0	4240.00	USA
25030	204	Bad Moon Rising 2 (Doubles)	2017-07-01	2017-07-01	Winston-Salem, North Carolina	1	1892.00	USA
25031	245	CyberPowerPC Extreme Gaming Series - Fall 2017	2017-09-30	2017-10-01	Online	1	15000.00	Online
25032	204	Heir 4 (Singles)	2017-08-17	2017-08-20	Nottingham, Nottinghamshire, United Kingdom	0	6127.65	United Kingdom
25033	374	Smash4United3 (Doubles)	2015-05-30	2015-05-30	Rotterdam, The Netherlands	1	263.81	Netherlands
25034	374	Smash4United3 (Singles)	2015-05-30	2015-05-30	Rotterdam, The Netherlands	0	291.30	Netherlands
25035	487	GwentMania Japan Special #1	2017-10-01	2017-10-01	Online	0	118.00	Online
25036	245	World Cyber Arena 2017 - MENA (CS:GO)	2017-09-27	2017-10-01	Online	1	37168.95	Online
25037	374	Geneva Gaming Convention 2017 (SSB Wii U Doubles)	2017-09-23	2017-09-23	Le Grand-Saconnex, Switzerland	1	515.80	Switzerland
25038	374	Geneva Gaming Convention 2017 (SSB Wii U Singles)	2017-09-23	2017-09-24	Le Grand-Saconnex, Switzerland	0	2063.13	Switzerland
25039	374	Calyptus Cup Essen RESET	2017-04-22	2017-04-22	Essen, Germany	0	337.86	Germany
25040	374	Calyptus Cup Essen FRAME	2017-05-27	2017-05-27	Essen, Germany	0	559.03	Germany
25041	374	Calyptus Cup Essen COMBO (Singles)	2017-06-17	2017-06-17	Essen, Germany	0	503.47	Germany
25042	374	Calyptus Cup Essen COMBO (Doubles)	2017-06-18	2017-06-18	Essen, Germany	1	94.00	Germany
25043	330	Low Tier City 5 (SSB Singles)	2017-08-05	2017-08-06	Irving, Texas	0	550.00	USA
25044	330	Low Tier City 5 (SSB Doubles)	2017-08-05	2017-08-05	Irving, Texas	1	320.00	USA
25045	331	Low Tier City 5 (PM Doubles)	2017-08-05	2017-08-06	Irving, Texas	1	1010.00	USA
25046	331	Low Tier City 5 (PM Singles)	2017-08-05	2017-08-06	Irving, Texas	0	3019.00	USA
25047	374	Low Tier City 5 (SSB Wii U Singles)	2017-08-05	2017-08-06	Irving, Texas	0	5340.00	USA
25048	374	Low Tier City 5 (SSB Wii U Doubles)	2017-08-05	2017-08-05	Irving, Texas	1	2420.00	USA
25049	204	Low Tier City 5 (SSBM Doubles)	2017-08-05	2017-08-06	Irving, Texas	1	1760.00	USA
25050	204	Low Tier City 5 (SSBM Singles)	2017-08-05	2017-08-06	Irving, Texas	0	4700.00	USA
25051	374	Calyptus Cup Essen: Runback	2017-09-30	2017-09-30	Essen, Germany	0	502.17	Germany
25052	374	Skyline Smash - Frankfurt am Main	2017-05-21	2017-05-21	Frankfurt, Germany	0	291.33	Germany
25053	374	Soda Smash - Darmstadt	2017-06-25	2017-06-25	Darmstadt, Germany	0	268.60	Germany
25054	374	Battle on the Strip	2016-11-12	2016-11-20	Las Vegas, Nevada	0	5000.00	USA
25055	374	Team Flamewave Tournament: One Year Anniversary (Singles)	2017-05-06	2017-05-07	Online	0	245.00	Online
25056	374	Team Flamewave Tournament: One Year Anniversary (Doubles)	2017-05-06	2017-05-07	Online	1	55.00	Online
25057	245	SPRITE FEC Tournament 5	2017-09-15	2017-09-15	Online	1	139.80	Online
25058	245	SPRITE FEC Tournament 6	2017-09-24	2017-09-24	Online	1	140.25	Online
25059	245	AIM KING 19	2017-09-29	2017-09-29	Online	0	41.13	Online
25060	245	AIM KING 17	2017-08-22	2017-08-22	Online	0	41.30	Online
25061	245	FEC Games 1 (CS:GO)	2017-07-15	2017-07-16	Online	1	327.22	Online
25062	231	FACEIT Pro League EU September 2017 (Dota 2)	2017-09-01	2017-09-30	Online	0	20000.00	Online
25063	231	FACEIT Pro League NA September 2017 (Dota 2)	2017-09-01	2017-09-30	Online	0	20000.00	Online
25064	245	FACEIT Pro League EU September 2017 (CS:GO)	2017-09-01	2017-09-30	Online	0	20000.00	Online
25065	443	BL Summer SEAson Showdown	2017-08-27	2017-08-27	Online	1	490.00	Online
25066	409	Rocet Circuit: Live Finals	2016-11-26	2016-11-26	Sydney	1	744.23	Australia
25067	487	GwentMania Poland Special #1	2017-10-04	2017-10-04	Online	0	117.61	Online
25068	158	Hols Cup Week 11	2017-09-26	2017-09-26	online	0	852.78	Online
25069	151	SC2ONLINE Community Open #58	2017-09-20	2017-09-20	Online	0	100.00	Online
25070	151	SC2ONLINE Community Open #59	2017-09-23	2017-09-23	Online	0	50.00	Online
25071	151	SC2ONLINE Community Open #60	2017-09-27	2017-09-27	Online	0	100.00	Online
25072	151	SC2ONLINE Community Open #61	2017-10-04	2017-10-04	Online	0	150.00	Online
25073	374	The Break Weekly #416	2017-06-13	2017-06-13	Dunellen, New Jersey	0	370.00	USA
25074	374	The Break Weekly #417	2017-06-20	2017-06-20	Dunellen, New Jersey	0	550.00	USA
25075	374	The Break Weekly #418	2017-06-27	2017-06-27	Dunellen, New Jersey	0	480.00	USA
25076	374	The Break Weekly #419	2017-07-11	2017-07-11	Dunellen, New Jersey	0	350.00	USA
25077	374	The Break Weekly #420	2017-07-18	2017-07-18	Dunellen, New Jersey	0	290.00	USA
25078	374	The Break Weekly #421	2017-07-25	2017-07-25	Dunellen, New Jersey	0	310.00	USA
25079	245	King of Nordic - Season 8: Week #8	2017-10-06	2017-10-06	Online	1	586.55	Online
25080	352	CFEL Vietnam 2017 Season 2	2017-10-07	2017-10-07	Hanoi, Vietnam	1	13647.98	Vietnam
25081	245	ESL African Championship - Season 2 - Finals (CS:GO)	2017-10-06	2017-10-07	Johannesburg, Gauteng, South Africa	1	46096.00	South Africa
25082	245	Nordish Gaming Convention Masters 2017	2017-10-05	2017-10-07	Husum, Schleswig-Holstein, Germany	1	17596.06	Germany
25083	406	The Fall Classic 2017 (Tekken 7)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	1750.00	USA
25084	470	The Fall Classic 2017 (MvCI)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	990.00	USA
25085	434	The Fall Classic 2017 (SCV)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	1190.00	USA
25086	388	The Fall Classic 2017 (DoA5:LR)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	1360.00	USA
25087	494	The Fall Classic 2017 (Injustice 2)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	580.00	USA
25088	167	The Fall Classic 2017 (SFIII: 3rd Strike)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	2920.00	USA
25089	495	The Fall Classic 2017 (GGXrd Rev 2)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	410.00	USA
25090	511	The Fall Classic 2017 (UNIEL)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	180.00	USA
25091	456	The Fall Classic 2017 (BlazBlue:CF)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	290.00	USA
25092	506	The Fall Classic 2017 (Pokken DX)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	1250.00	USA
25093	249	The Fall Classic 2017 (UMvC3)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	250.00	USA
25094	339	The Fall Classic 2017 (USFIV)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	250.00	USA
25095	448	The Fall Classic 2017 (MKXL)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	240.00	USA
25096	333	The Fall Classic 2017 (Killer Instinct)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	190.00	USA
25097	441	The Fall Classic 2017 (KoFXIV)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	170.00	USA
25098	374	The Fall Classic 2017 (SSB4)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	170.00	USA
25099	240	The Fall Classic 2017 (Soul Calibur V)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	120.00	USA
25100	166	The Fall Classic 2017 (SSFII: Turbo)	2017-09-29	2017-10-01	Raleigh, North Carolina, USA	0	290.00	USA
25101	245	Puchar Polski Cybersport Season 2 (CS:GO)	2017-08-31	2017-10-08	Poznan, Poland	1	6803.75	Poland
25102	164	Puchar Polski Cybersport Season 2 (LoL)	2017-08-23	2017-10-08	Poznan, Poland	1	6803.75	Poland
25103	245	Finnish Esports League Season 3	2017-07-31	2017-10-05	Tampere, Finland	1	17565.00	Finland
25104	426	Overwatch Contenders 2017 - Season 1: Europe	2017-08-19	2017-10-08	Los Angeles, United States	1	100000.00	USA
25105	487	GwentMania #5	2017-10-08	2017-10-08	Online	0	117.32	Online
25106	245	ESEA Rank S NA 10-01/10-07 2017	2017-10-01	2017-10-07	Online	0	5200.00	Online
25107	245	ESEA Rank S EU 10-01/10-07 2017	2017-10-01	2017-10-07	Online	0	5200.00	Online
25108	245	ESEA Rank S BR 10-01/10-07 2017	2017-10-01	2017-10-07	Online	0	575.00	Online
25109	245	ESEA Rank S AU 10-01/10-07 2017	2017-10-01	2017-10-07	Online	0	575.00	Online
25110	179	SY Nations Cup III - Silver League	2017-06-19	2017-10-08	Online	1	3000.00	Online
25111	426	Overwatch Pacific Championship 2017 - Season 2	2017-08-18	2017-10-08	Taipei	1	274796.00	Taiwan
25112	426	Overwatch Contenders 2017 - Season 1: North America	2017-08-19	2017-10-08	Los Angeles, United States	1	100000.00	USA
25113	245	DreamHack Montreal 2017 (CS:GO - BYOC)	2017-09-09	2017-09-09	Montreal, Canada	1	12339.00	Canada
25114	352	ESL Go4CrossFire #154 Europe	2017-10-08	2017-10-08	Online	1	434.71	Online
25115	426	ESL Go4Overwatch #70 Europe	2017-10-01	2017-10-01	Online	1	177.24	Online
25116	426	ESL Go4Overwatch #71 Europe	2017-10-08	2017-10-08	Online	1	175.98	Online
25117	502	ESL Go4HotG #3 Fall Circuit Cup 2017	2017-10-01	2017-10-01	Online	0	800.00	Online
25118	502	ESL Go4HotG #4 Fall Circuit Cup 2017	2017-10-08	2017-10-08	Online	0	800.00	Online
25119	502	SMITE Prime Hand of the Gods 2017-09-29	2017-09-29	2017-09-29	Online	0	500.00	Online
25120	502	SMITE Prime Hand of the Gods 2017-10-06	2017-10-06	2017-10-06	Online	0	500.00	Online
25121	502	Hand of the Gods Fall Circuit Tuesdays Weekly Cup #3	2017-10-03	2017-10-03	Online	0	500.00	Online
25122	502	Hand of the Gods Fall Circuit Tuesdays Weekly Cup #2	2017-09-26	2017-09-26	Online	0	500.00	Online
25123	502	Hand of the Gods Fall Circuit Weekly Cup #4	2017-10-07	2017-10-07	Online	0	1000.00	Online
25124	502	Hand of the Gods Fall Circuit Weekly Cup #3	2017-09-30	2017-09-30	Online	0	1000.00	Online
25125	245	Go4CS:GO EU #272	2017-10-08	2017-10-08	Online	1	351.92	Online
25126	245	Telkom DGL Masters 2017 Season 2 - Masters Cup	2017-10-08	2017-10-08	Johannesburg, Gauteng, South Africa	1	39939.90	South Africa
25127	245	Famalicão Extreme Gaming	2017-10-06	2017-10-07	Famalicão, Região Norte, Portugal	1	3500.00	Portugal
25128	245	World Cyber Arena 2017 - SA (CS:GO)	2017-10-06	2017-10-08	Online	1	19163.25	Online
25129	510	Hàng Châu Cup 2016 - Solo Shang	2016-05-08	2016-05-08	Hangzhou	0	4500.00	China
25130	510	Hàng Châu Cup 2016 - Solo Assyrian	2016-05-09	2016-05-09	Hangzhou	0	4500.00	China
25131	510	Hàng Châu Cup 2016 - N?i dung Solo Random	2016-05-09	2016-05-12	Hangzhou	0	4500.00	China
25132	510	Hàng Châu Cup 2016 - 2vs2 Shang	2016-05-10	2016-05-12	Hangzhou	1	4500.00	China
25133	510	Hàng Châu Cup 2016 - 3vs3 Deathmatch	2016-05-11	2016-05-12	Hangzhou	1	4500.00	China
25134	510	Hàng Châu Cup 2016 - N?i dung 2vs2 Random	2016-05-10	2016-05-10	Hangzhou	1	4500.00	China
25135	510	Hàng Châu Cup 2016 - N?i dung 2vs2 Random	2016-05-11	2016-05-11	Hangzhou	1	4500.00	China
25136	502	Hand of the Gods Fall Circuit Tuesdays Weekly Cup #4	2017-10-10	2017-10-10	Online	0	500.00	Online
25137	487	The Gwentlemen's Open September 2017	2017-09-30	2017-10-01	Online	0	260.00	Online
25138	487	GwentMania DACH Special #1	2017-10-11	2017-10-11	Online	0	118.67	Online
25139	510	3v3 Conti Tournament	2002-09-28	2002-09-28	Online	1	100.00	Online
25140	245	Hellcase Cup #6	2017-09-04	2017-10-12	Online	1	62000.00	Online
25141	231	World Cyber Arena 2017 - MENA (DotA2)	2017-10-04	2017-10-07	Online	1	50511.65	Online
25142	231	World Cyber Arena 2017 - Europe (DotA2)	2017-09-28	2017-10-09	Online	1	52605.00	Online
25143	510	VnB Prime Tournament	2009-07-04	2009-07-04	Cyzone (90 Lane 167 Tay Son, Hanoi, Vietnam)	1	880.00	Vietnam
25144	231	D2CL Season 13	2017-09-20	2017-09-30	Online	1	5000.00	Online
25145	231	ProDotA Cup Europe #22	2017-09-08	2017-10-04	Online	1	2000.00	Online
25146	231	ProDotA Cup SEA #9	2017-08-14	2017-08-31	Online	1	2000.00	Online
25147	231	ProDotA Cup SEA #10	2017-09-08	2017-10-02	Online	1	2000.00	Online
25148	231	ProDotA Cup Americas #10	2017-07-12	2017-07-31	Online	1	3500.00	Online
25149	151	NETWARS HOTS CUP #1	2013-04-19	2013-04-19	Online	0	206.64	Online
25150	151	NETWARS HOTS CUP #2	2013-07-12	2013-07-12	Online	0	212.95	Online
25151	151	Netwars Christmas Cup	2016-12-03	2016-12-03	Online	0	71.34	Online
25152	151	Super Turniej K***o #1 Finals	2016-06-03	2016-06-08	Online	0	316.71	Online
25153	151	Super Turniej K***o #1 Showmatch	2016-06-08	2016-06-08	Online	1	52.78	Online
25154	151	Super Turniej K***o #1 Qualifiers	2016-02-21	2016-05-31	Online	0	105.56	Online
25155	151	Super Turniej K***o #2 Finals	2016-03-11	2017-03-18	Online	0	577.76	Online
25156	151	Super Turniej K***o #2 Qualifiers	2016-09-17	2017-03-04	Online	0	326.56	Online
25157	510	Qu?ng Ðông 2016 - Solo Assyrian	2016-10-04	2016-10-04	China	0	1425.00	China
25158	510	Qu?ng Ðông 2016 - Guild	2016-10-04	2016-10-04	China	1	8580.00	China
25159	510	Qu?ng Ðông 2016 - 2vs2 Shang thu?n ti?n	2016-10-02	2016-10-03	China	1	2700.00	China
25160	510	Qu?ng Ðông 2016 - 4vs4 Shang thu?n ti?n	2016-10-03	2016-10-03	China	1	3720.00	China
25161	507	Brasil Game Cup 2017 - São Paulo (Clash Royale)	2017-10-12	2017-10-12	São Paulo, Brazil	0	1576.87	Brazil
25162	245	ELEAGUE CS:GO Premier 2017	2017-09-08	2017-10-13	Atlanta, USA	1	1000000.00	USA
25163	245	CSesport.com Cup #1	2017-09-23	2017-10-10	Online	1	3000.00	Online
25164	426	Seoul Cup - OGN Super Match	2017-10-15	2017-10-15	Seoul, Korea	1	100000.00	South Korea
25165	245	iGame.com Nordic Invitational 2	2017-10-09	2017-10-12	Online	1	8000.00	Online
25166	245	NVIDIA GEXT - Vietnam 2017	2017-08-26	2017-10-08	Online	1	2201.27	Online
25167	245	CS:GO Thailand Master 2017	2017-09-05	2017-10-10	Online	1	2406.71	Online
25168	245	ESL Brasil Premier League Season 4 (CS:GO)	2017-08-02	2017-10-06	Online	1	11088.00	Online
25169	231	Brasil Game Cup 2017 - São Paulo (DotA2)	2017-10-13	2017-10-13	São Paulo, Brazil	1	1576.87	Brazil
25170	426	OGN Overwatch APEX Season 4 Challengers	2017-05-24	2017-07-12	online	1	5766.96	Online
25171	371	HGC 2017 - Phase #2 Pro KR	2017-06-23	2017-10-01	Seoul	1	425000.00	South Korea
25172	371	HGC 2017 - Phase #2 Pro EU	2017-06-23	2017-10-01	Seoul	1	425000.00	South Korea
25173	510	AOEVN Solo Tournament 2013	2013-06-01	2013-06-02	YUGI GAME CLUB - No. 22 - Tran Phu - Mo Lao - Ha Dong - Viet Nam	0	440.00	Vietnam
25174	502	Hand of the Gods Fall Circuit Weekly Cup #5	2017-10-14	2017-10-14	Online	0	1000.00	Online
25175	245	ESEA Rank S EU 10-08/10-14 2017	2017-10-08	2017-10-14	Online	0	5200.00	Online
25176	245	ESEA Rank S NA 10-08/10-14 2017	2017-10-08	2017-10-14	Online	0	5200.00	Online
25177	245	ESEA Rank S AU 10-08/10-14 2017	2017-10-08	2017-10-14	Online	0	575.00	Online
25178	245	ESEA Rank S BR 10-08/10-14 2017	2017-10-08	2017-10-14	Online	0	575.00	Online
25179	151	Master's Coliseum 2	2017-10-03	2017-10-03	Online	0	10000.00	Online
25180	371	HGC 2017 - Phase #2 Pro NA	2017-06-23	2017-10-01	Online	1	425000.00	Online
25181	245	Brasil Game Cup 2017 - São Paulo (CS:GO female)	2017-10-14	2017-10-14	São Paulo, Brazil	1	1576.87	Brazil
25182	487	Gwent Pro Cup 2017 - São Paulo (Gwent)	2017-10-14	2017-10-15	São Paulo, Brazil	0	7884.33	Brazil
25183	374	UMaine Pro #2	2017-10-14	2017-10-14	Bangor, Maine	0	221.00	USA
25184	231	StarLadder & i-League Invitational #3	2017-10-12	2017-10-15	Kiev, Ukraine	1	300000.00	Ukraine
25185	328	2017 Hearthstone Summer Championship	2017-10-13	2017-10-15	Los Angeles, CA, United States	0	250000.00	USA
25186	231	ZEN PRO LEAGUE	2016-12-03	2016-12-18	Australia	1	3375.00	Australia
25187	352	ESL Go4CrossFire #155 Europe	2017-10-15	2017-10-15	Online	1	434.71	Online
25188	502	ESL Go4HotG Fall Circuit Cup 2017 Finals	2017-10-15	2017-10-15	Online	0	2000.00	Online
25189	426	ESL Go4Overwatch #72 Europe	2017-10-15	2017-10-15	Online	1	177.32	Online
25190	447	ESL Go4Paladins #26 Europe	2017-10-12	2017-10-12	Online	1	266.42	Online
25192	245	Go4CS:GO EU #273	2017-10-15	2017-10-15	Online	1	354.64	Online
25194	245	ESL India Premiership 2017 Fall - Finals (CS:GO)	2017-10-12	2017-10-15	Hyderabad, Telangana, India	1	10437.55	India
25195	502	Hand of the Gods Fall Circuit Tuesdays Weekly Cup #5	2017-10-17	2017-10-17	Online	0	500.00	Online
25196	151	Filthy NA Cup #45	2017-10-13	2017-10-13	online	0	100.00	Online
25197	151	Filthy NA Cup #44	2017-10-06	2017-10-06	online	0	100.00	Online
25198	151	Filthy NA Cup #43	2017-09-29	2017-09-29	online	0	100.00	Online
25199	151	Filthy NA Cup #42	2017-09-22	2017-09-22	online	0	200.00	Online
25200	151	Filthy NA Cup #41	2017-09-15	2017-09-15	online	0	100.00	Online
25201	151	Go4SC2 EU #719	2017-10-15	2017-10-15	online	0	119.73	Online
25202	151	Go4SC2 EU #717	2017-10-08	2017-10-08	online	0	119.73	Online
25203	151	Go4SC2 EU #715	2017-10-01	2017-10-01	online	0	119.73	Online
25204	151	epic.TWENTY TWO (SC2)	2017-10-12	2017-10-15	Kettering, England, United Kingdom	0	987.50	United Kingdom
25205	426	epic.TWENTY TWO (OW)	2017-10-12	2017-10-15	Kettering, England, United Kingdom	1	1053.33	United Kingdom
25206	328	epic.TWENTY TWO (HS)	2017-10-12	2017-10-15	Kettering, England, United Kingdom	0	131.67	United Kingdom
25207	231	epic.TWENTY TWO (Dota 2)	2017-10-12	2017-10-15	Kettering, England, United Kingdom	1	1053.33	United Kingdom
25208	245	epic.TWENTY TWO (CSGO)	2017-10-12	2017-10-15	Kettering, England, United Kingdom	1	2633.33	United Kingdom
25209	151	Corsair Cup 2017 - Season 10 Week 1	2017-10-02	2017-10-02	online	0	90.00	Online
25210	151	Corsair Cup 2017 - Season 10 Week 2	2017-10-09	2017-10-09	online	0	90.00	Online
25211	151	Corsair Cup 2017 - Season 10 Week 3	2017-10-16	2017-10-16	online	0	90.00	Online
25212	151	OlimoLeague Week #103	2017-10-03	2017-10-03	Online	0	200.00	Online
